teamName,year,seed_points,results,prev_3s_recruits,prev_4s_recruits,prev_5s_recruits,curr_3s_recruits,curr_4s_recruits,curr_5s_recruits
Western Michigan,2015,3,R64,0,0,0,0,0,0
Western Michigan,2016,0,NIT,0,0,0,1,0,0
Western Michigan,2017,0,NIT,1,0,0,0,0,0
Western Michigan,2018,0,NIT,0,0,0,0,0,0
Western Michigan,2019,0,NIT,0,0,0,1,0,0
Western Michigan,2020,0,NIT,1,0,0,0,0,0
Western Michigan,2021,0,NIT,0,0,0,1,0,0
Wichita St.,2013,12,R64,0,0,0,0,0,0
Wichita St.,2014,8,F4,0,0,0,1,0,0
Wichita St.,2015,16,R32,1,0,0,3,1,0
Wichita St.,2016,10,S16,3,1,0,3,1,0
Wichita St.,2017,6,R32,3,1,0,3,0,0
Wichita St.,2018,7,R32,3,0,0,1,0,0
Wichita St.,2019,13,R64,1,0,0,7,0,0
Wichita St.,2020,0,NIT,7,0,0,6,0,0
Wichita St.,2021,0,NIT,6,0,0,5,0,0
William & Mary,2013,0,NIT,0,0,0,0,0,0
William & Mary,2014,0,NIT,0,0,0,0,0,0
William & Mary,2015,0,NIT,0,0,0,0,0,0
William & Mary,2016,0,NIT,0,0,0,0,0,0
William & Mary,2017,0,NIT,0,0,0,0,0,0
William & Mary,2018,0,NIT,0,0,0,0,0,0
William & Mary,2019,0,NIT,0,0,0,1,0,0
William & Mary,2020,0,NIT,1,0,0,0,0,0
William & Mary,2021,0,NIT,0,0,0,0,0,0
Winthrop,2013,0,NIT,0,0,0,0,0,0
Winthrop,2014,0,NIT,0,0,0,0,0,0
Winthrop,2015,0,NIT,0,0,0,0,0,0
Winthrop,2016,0,NIT,0,0,0,0,0,0
Winthrop,2017,0,NIT,0,0,0,0,0,0
Winthrop,2018,4,R64,0,0,0,0,0,0
Winthrop,2019,0,NIT,0,0,0,0,0,0
Winthrop,2020,0,NIT,0,0,0,0,0,0
Winthrop,2021,1,R64,0,0,0,1,0,0
Wisconsin,2013,13,S16,3,1,0,1,0,1
Wisconsin,2014,12,R64,1,0,1,3,1,0
Wisconsin,2015,15,F4,3,1,0,1,0,0
Wisconsin,2016,16,F2,1,0,0,2,2,0
Wisconsin,2017,10,S16,2,2,0,2,0,0
Wisconsin,2018,9,S16,2,0,0,1,2,0
Wisconsin,2019,0,NIT,1,2,0,3,0,0
Wisconsin,2020,12,R64,3,0,0,1,0,0
Wisconsin,2021,13,S16,1,0,0,4,1,0
Wofford,2013,0,NIT,0,0,0,0,0,0
Wofford,2014,0,NIT,0,0,0,0,0,0
Wofford,2015,2,R64,0,0,0,1,0,0
Wofford,2016,5,R64,1,0,0,0,0,0
Wofford,2017,0,NIT,0,0,0,0,0,0
Wofford,2018,0,NIT,0,0,0,0,0,0
Wofford,2019,0,NIT,0,0,0,0,0,0
Wofford,2020,10,R32,0,0,0,0,0,0
Wofford,2021,0,NIT,0,0,0,1,0,0
Wright St.,2013,0,NIT,0,0,0,0,0,0
Wright St.,2014,0,NIT,0,0,0,0,0,0
Wright St.,2015,0,NIT,0,0,0,2,0,0
Wright St.,2016,0,NIT,2,0,0,0,0,0
Wright St.,2017,0,NIT,0,0,0,0,0,0
Wright St.,2018,0,NIT,0,0,0,0,0,0
Wright St.,2019,3,R64,0,0,0,0,0,0
Wright St.,2020,0,NIT,0,0,0,0,0,0
Wright St.,2021,0,NIT,0,0,0,0,0,0
Wyoming,2013,0,NIT,0,0,0,0,0,0
Wyoming,2014,0,NIT,0,0,0,0,0,0
Wyoming,2015,0,NIT,0,0,0,1,0,0
Wyoming,2016,5,R64,1,0,0,2,0,0
Wyoming,2017,0,NIT,2,0,0,0,0,0
Wyoming,2018,0,NIT,0,0,0,2,0,0
Wyoming,2019,0,NIT,2,0,0,0,0,0
Wyoming,2020,0,NIT,0,0,0,2,0,0
Wyoming,2021,0,NIT,2,0,0,0,0,0
Xavier,2013,7,S16,0,3,0,1,2,0
Xavier,2014,0,NIT,1,2,0,1,1,0
Xavier,2015,5,R64,1,1,0,0,6,0
Xavier,2016,11,S16,0,6,0,1,0,0
Xavier,2017,15,R32,1,0,0,1,2,0
Xavier,2018,6,E8,1,2,0,3,2,0
Xavier,2019,16,R32,3,2,0,3,0,0
Xavier,2020,0,NIT,3,0,0,3,2,0
Xavier,2021,0,NIT,3,2,0,1,2,0
Yale,2013,0,NIT,0,0,0,0,0,0
Yale,2014,0,NIT,0,0,0,0,0,0
Yale,2015,0,NIT,0,0,0,0,0,0
Yale,2016,0,NIT,0,0,0,0,0,0
Yale,2017,5,R32,0,0,0,2,0,0
Yale,2018,0,NIT,2,0,0,1,0,0
Yale,2019,0,NIT,1,0,0,2,0,0
Yale,2020,3,R64,2,0,0,2,0,0
Yale,2021,5,R64,2,0,0,2,0,0
Youngstown St.,2013,0,NIT,0,0,0,0,0,0
Youngstown St.,2014,0,NIT,0,0,0,0,0,0
Youngstown St.,2015,0,NIT,0,0,0,0,0,0
Youngstown St.,2016,0,NIT,0,0,0,0,0,0
Youngstown St.,2017,0,NIT,0,0,0,0,0,0
Youngstown St.,2018,0,NIT,0,0,0,0,0,0
Youngstown St.,2019,0,NIT,0,0,0,0,0,0
Youngstown St.,2020,0,NIT,0,0,0,0,0,0
Youngstown St.,2021,0,NIT,0,0,0,0,0,0
